c251	HP Ontology	HP:0000303	Mandibular prognathia	Enlarged mandible, Mandible prognathism, Prognathia, Large mandible, Mandibular prognathism, Lower jaw hyperplasia, Enlargement of mandible, Mandibular hyperplasia, Increased size of lower jaw, Large lower jaw, Macromandible, Relative mandibular prognathism, Big mandible, Increased projection of lower jaw, Mandibular macrognathia, Prominent lower jaw, Increased projection of mandible, Prominent mandible, Big lower jaw, Prognathism, Hyperplasia of lower jaw, Lower jaw excess, Prominent chin, Mandibular excess, Prominent jaw	
c252	HP Ontology	HP:0000306	Abnormality of the chin	Abnormality of the chin	
c253	HP Ontology	HP:0000307	Pointed chin	Small pointed chin, Pointed chin, Pointy chin, Witch's chin, Pointed mention region	
c254	HP Ontology	HP:0000308	Microretrognathia	Retromicrognathia, Small retruded chin	
c255	HP Ontology	HP:0000309	Abnormal midface morphology	Anomaly of the midface, Abnormal morphology of the midface, Abnormality of the midface	
c256	HP Ontology	HP:0000311	Round face	Round facies, Round facial shape, Round facial appearance, Round face, Circular face	
c257	HP Ontology	HP:0000315	Abnormality of the orbital region	Abnormality of the eye region, Abnormality of the region around the eyes	
c258	HP Ontology	HP:0000316	Hypertelorism	Increased interpupillary distance, Increased distance between eyes, Wide-set eyes, Widely spaced eyes, Excessive orbital separation, Ocular hypertelorism, Increased distance between eye sockets, Widened interpupillary distance	
c259	HP Ontology	HP:0000317	Facial myokymia	Involuntary facial quivering, Involuntary facial contraction	
c260	HP Ontology	HP:0000319	Smooth philtrum	Decreased depth of philtrum, Indistinct philtrum, Flat philtrum, Simple philtrum, Philtrum, smooth, Shallow philtrum	
c261	HP Ontology	HP:0000320	Bird-like facies	Bird-like facial appearance	
c262	HP Ontology	HP:0000321	Square face	Square facial shape, Square facies, Square face	
c263	HP Ontology	HP:0000322	Short philtrum	Vertical hypoplasia of philtrum, Decreased length of philtrum, Decreased height of philtrum, Decreased vertical dimension of philtrum	
c264	HP Ontology	HP:0000324	Facial asymmetry	Unsymmetrical face, Facial asymmetry, Asymmetric facies, Asymmetry of face, Crooked face, Asymmetry of right and left side of face	
c265	HP Ontology	HP:0000325	Triangular face	Triangular face, Triangular facies, Triangular facial shape, Face with broad temples and narrow chin	
c266	HP Ontology	HP:0000326	Abnormality of the maxilla	Abnormality of the upper jaw bones, Abnormality of the upper jaw bone	
c267	HP Ontology	HP:0000327	Hypoplasia of the maxilla	Upper jaw retrusion, Decreased size of upper jaw, Hypoplastic maxillary bones, Small maxilla, Upper jaw deficiency, Maxillary hypoplasia, Small upper jaw bones, Hypoplasia of upper jaw bones, Maxillary deficiency, Maxillary micrognathia, Decreased size of maxilla, Maxillary retrusion, Micromaxilla, Maxillary retrognathia, Small upper jaw	
c268	HP Ontology	HP:0000329	Facial hemangioma	Facial hemangiomata	
c269	HP Ontology	HP:0000331	Short chin	Vertical hypoplasia of chin, Short chin, Decreased height of chin, Short lower third of face, Vertical deficiency of chin	
c270	HP Ontology	HP:0000336	Prominent supraorbital ridges	Prominent brow, Prominent supraorbital ridge, Prominent supraorbital margins, Supraorbital hyperostosis, Protruding supraorbital ridge	
c271	HP Ontology	HP:0000337	Broad forehead	Bitemporal widening, Wide forehead, Increased bitemporal width, Broad forehead, Increased bitemporal dimension, Increased width of the forehead, Intertemporal widening	
c272	HP Ontology	HP:0000338	Hypomimic face	Hypomimia, Dull facial expression	
c273	HP Ontology	HP:0000339	Pugilistic facies	Pugilistic facial appearance, Boxer-like facial appearance	
c274	HP Ontology	HP:0000340	Sloping forehead	Inclined forehead, Posteriorly sloping forehead, Sloping forehead, Receding forehead	
c275	HP Ontology	HP:0000341	Narrow forehead	Bitemporal narrowing, Temporal narrowness, Narrow bitemporal diameter, Narrow bitemporal width, Intertemporal narrowing, Narrow forehead, Bitemporal narrowness, Bitemporal skull narrowing, Decreased width of the forehead	
c276	HP Ontology	HP:0000343	Long philtrum	Increased length of philtrum, Increased vertical dimension of philtrum, Increased height of philtrum, Vertical hyperplasia of philtrum, Elongated philtrum	
c277	HP Ontology	HP:0000346	Whistling appearance	Whistling appearance, Whistling facial appearance	
c278	HP Ontology	HP:0000347	Micrognathia	Micrognathia of lower jaw, Small jaw, Small mandible, Mandibular retrognathia, Hypoplasia of lower jaw, Mandibular retrusion, Underdevelopment of lower jaw, Hypotrophic mandible, Robin mandible, Little lower jaw, Hypoplastic mandible, Decreased size of mandible, Underdevelopment of mandible, Decreased size of lower jaw, Hypoplasia of mandible, Hypotrophic lower jaw, Small lower jaw, Lower jaw hypoplasia, Micromandible, Mandibular deficiency, Hypoplastic mandible condyle, Lower jaw retrusion, Mandibular micrognathia, Mandibular hypoplasia, Severe hypoplasia of mandible, Little mandible, Lower jaw deficiency	
c279	HP Ontology	HP:0000348	High forehead	High forehead	
c280	HP Ontology	HP:0000349	Widow's peak	Widow's peak, Pointed frontal hairline, Hairline point, Pointed hairline at front of head, V-shaped frontal hairline, Hairline peak	
c281	HP Ontology	HP:0000350	Small forehead	Decreased size of forehead, Decreased size of frontal region of face, Small forehead	
c282	HP Ontology	HP:0000356	Abnormality of the outer ear	Abnormality of the outer ear, Abnormality of the external ear, Malformed pinnae, Outer ear abnormality, External ear malformations, Abnormality of the auricle, Ear anomalies, Abnormal pinnae	
c283	HP Ontology	HP:0000357	Abnormal location of ears	Abnormal location of ears, External ear position defect	
c284	HP Ontology	HP:0000358	Posteriorly rotated ears	Ear, posterior angulation, increased, Posteriorly-angulated ears, Posteriorly-rotated ears, Posteriorly rotated, Ears rotated toward back of head, Posteriorly rotated auricles, Posteriorly angulated ears	
c285	HP Ontology	HP:0000359	Abnormality of the inner ear	Inner ear abnormality, Abnormality of the inner ear	
c286	HP Ontology	HP:0000360	Tinnitus	Ringing in ears, Ringing in the ears	
c287	HP Ontology	HP:0000361	obsolete Pulsatile tinnitus (tympanic paraganglioma)	obsolete Pulsatile tinnitus (tympanic paraganglioma)	
c288	HP Ontology	HP:0000362	Otosclerosis	Otosclerosis	
c289	HP Ontology	HP:0000363	Abnormal earlobe morphology	Abnormality of auricular lobule, Abnormal lobe of ear, Abnormal earlobe, Abnormality of earlobe, Abnormality of ear lobe, Abnormality of lobulus auriculae	
c290	HP Ontology	HP:0000364	Hearing abnormality	Hearing abnormality, Abnormal hearing	
c291	HP Ontology	HP:0000365	Hearing impairment	Deafness, Hypacusis, Hearing defect, Hearing impairment	
c292	HP Ontology	HP:0000366	Abnormality of the nose	Nasal anomaly, Anomaly of the nose, Nasal abnormality, Abnormality of the nose	
c293	HP Ontology	HP:0000368	Low-set, posteriorly rotated ears	Low-set posteriorly rotated ears	
c294	HP Ontology	HP:0000369	Low-set ears	Low set ears, Low-set ears, Lowset ears, Low-set pinnae, Melotia	
c295	HP Ontology	HP:0000370	Abnormality of the middle ear	Middle ear abnormality, Middle ear abnormalities	
c296	HP Ontology	HP:0000371	Acute otitis media	Acute middle ear infection	
c297	HP Ontology	HP:0000372	Abnormality of the auditory canal	Auditory canal abnormality	
c298	HP Ontology	HP:0000375	Abnormal cochlea morphology	Abnormality of cochlea	
c299	HP Ontology	HP:0000376	Incomplete partition of the cochlea type II	Incomplete partition of the cochlea type II	
c300	HP Ontology	HP:0000377	Abnormal pinna morphology	Minor malformation of the auricles, Malformation of auricle, Abnormally shaped ears, Auricular malformation, Deformed auricles, Dysplastic ears, Abnormal form of ears, Poorly defined conchae, Malformed auricles, Malformed external ears, Malformed ears, Deformed ears	
c301	HP Ontology	HP:0000378	Cupped ear	Cupped ear, Cup-shaped ears, Simple, cup-shaped ears	
c302	HP Ontology	HP:0000381	Stapes ankylosis	Stapes fixation	
c303	HP Ontology	HP:0000383	Abnormal periauricular region morphology	Abnormality of periauricular region	
c304	HP Ontology	HP:0000384	Preauricular skin tag	Periauricular skin tag, Preauricular fibroepithelial polyp, Ear tag, Preauricular tag, Preauricular acrochordon, Preauricular tags, Preauricular skin tags	
c305	HP Ontology	HP:0000385	Small earlobe	Hypoplastic lobules, Hypoplastic earlobes, Small earlobe, Small earlobes	
c306	HP Ontology	HP:0000387	Absent earlobe	Lobule aplasia, Absent ear lobes, Lobeless ears, Absent earlobe, Earlobe, absent	
c307	HP Ontology	HP:0000388	Otitis media	Middle ear infection	
c308	HP Ontology	HP:0000389	Chronic otitis media	Chronic infections of the middle ear, Otitis media, chronic	
c309	HP Ontology	HP:0000391	Thickened helices	Thick helix	
c310	HP Ontology	HP:0000394	Lop ear	Lop ear	
c311	HP Ontology	HP:0000395	Prominent antihelix	Prominent antihelix	
c312	HP Ontology	HP:0000396	Overfolded helix	Overfolded ears, Over-folded helices, Overfolded helices	
c313	HP Ontology	HP:0000399	Prelingual sensorineural hearing impairment	Deafness, sensorineural, prelingual, Prelingual sensorineural deafness	
c314	HP Ontology	HP:0000400	Macrotia	Large pinnae, Large ears	
c315	HP Ontology	HP:0000402	Stenosis of the external auditory canal	Narrow external auditory canals, Narrowing of passageway from outer ear to middle ear, Narrow auditory canals, Stenotic external auditory canal, External auditory canal stenosis, Narrow external auditory meatus	
c316	HP Ontology	HP:0000403	Recurrent otitis media	Recurrent middle ear infection, Multiple episodes of otitis media, Susceptibility to otitis media, Recurrent episodes of otitis media, Frequent otitis media, Otitis media, recurrent	
c317	HP Ontology	HP:0000405	Conductive hearing impairment	Hearing loss, conductive, Conductive hearing loss, Conductive deafness, Conduction deafness	
c318	HP Ontology	HP:0000407	Sensorineural hearing impairment	Hearing loss, sensorineural, Sensorineural deafness, Sensorineural hearing loss	
c319	HP Ontology	HP:0000408	Progressive sensorineural hearing impairment	Progressive bilateral sensorineural hearing loss, Sensorineural hearing loss, progressive, Hearing loss, sensorineural, bilateral, progressive, Hearing loss, progressive sensorineural, Hearing loss, sensorineural, progressive, Bilateral progressive sensorineural hearing loss	
c320	HP Ontology	HP:0000410	Mixed hearing impairment	Mixed hearing loss, Hearing loss, mixed, Mixed hearing impairment	
c321	HP Ontology	HP:0000411	Protruding ear	Prominent ears, Prominent ear	
c322	HP Ontology	HP:0000413	Atresia of the external auditory canal	Atretic auditory canal, Atretic external auditory canals, Auditory canal atresia, Absent auditory canals, External auditory meatal atresia, External acoustic meatus atresia, External auditory canal atresia, Atretic external auditory canal, Atretic auditory canals, Absent ear canal, External auditory meatus atresia, Absent external auditory canals	
c323	HP Ontology	HP:0000414	Bulbous nose	Bulbous nose	
c324	HP Ontology	HP:0000415	Abnormality of the choanae	Abnormality of the choanae	
c325	HP Ontology	HP:0000417	Slender nose	Slender nose	
c326	HP Ontology	HP:0000418	Narrow nasal ridge	Thin nasal ridge, Thin nasal dorsum, Decreased width of dorsum of nose, Decreased width of nasal dorsum, Narrow dorsum of nose, Decreased width of nasal ridge, Narrow nasal ridge, Pinched nose, Thin dorsum of nose, Narrow nasal dorsum	
c327	HP Ontology	HP:0000419	Abnormal nasal septum morphology	Anomaly of nasal septum, Abnormality of the nasal septum, Anomaly of septum of nose, Abnormality of septum of nose	
c328	HP Ontology	HP:0000420	Short nasal septum	Short nasal septum, Decreased length of nasal septum, Short septum of nose, Decreased length of septum of nose	
c329	HP Ontology	HP:0000421	Epistaxis	Bloody nose, Nosebleed, Nasal haemorrhage, Frequent nosebleeds, Nose bleeding, Nasal hemorrhage, Nose bleed	
c330	HP Ontology	HP:0000422	Abnormal nasal bridge morphology	Abnormality of the nasal bridge, Abnormality of the bridge of the nose, Abnormality of the nasal root	
c331	HP Ontology	HP:0000426	Prominent nasal bridge	Protruding bridge of nose, Protruding nasal bridge, Elevated nasal bridge, High nasal bridge, Prominent nasal root, Prominent bridge of nose, Prominent nasal bridge	
c332	HP Ontology	HP:0000429	Abnormal morphology of the nasal alae	Abnormality of the nasal ala, Abnormality of the nasal alae	
c333	HP Ontology	HP:0000430	Underdeveloped nasal alae	Hypoplastic nostrils, Underdeveloped tissue around nostril, Decreased size of nasal alae, Hypoplastic alar nasae, Hypoplastic nasal alae, Small nasal alae, Alar cartilage hypoplasia, Hypoplastic alae nasae, Hypoplastic nares, Hypoplastic nasal wings, Thin hypoplastic alae nasi, Hypoplastic alae nasi, Hypoplastic alar cartilage, Nasal cartilage hypoplasia, Ala nasi, underdeveloped	
c334	HP Ontology	HP:0000431	Wide nasal bridge	Increased width of bridge of nose, Widened nasal bridge, Increased width of nasal bridge, Broad nasal bridge, Broad nasal root, Increased breadth of bridge of nose, Broadened nasal bridge, Increased breadth of nasal bridge, Wide bridge of nose, Wide nasal bridge, Nasal bridge, wide, Nasal bridge broad	
c335	HP Ontology	HP:0000433	Abnormal nasal mucosa morphology	Abnormality of nasal mucous membrane, Abnormality of mucous membrane of nose, Abnormality of mucosa of nose, Abnormality of the nasal mucosa	
c336	HP Ontology	HP:0000434	Nasal mucosa telangiectasia	Nasal mucous membrane telangiectasia, Angioectasia of mucosa of nose, Spider veins of mucosa of nose, Telangiectasia of mucous membrane of nose, Telangiectasia of mucosa of nose, Telangiectasia of nasal mucous membrane, Angioectasia of nasal mucous membrane, Spider veins of nasal mucous membrane, Spider veins of mucous membrane of nose, Angioectasia of mucous membrane of nose	
c337	HP Ontology	HP:0000436	Abnormal nasal tip morphology	Abnormality of tip of nose, Abnormality of the nasal tip	
c338	HP Ontology	HP:0000437	Depressed nasal tip	Flat tip of nose, Nasal tip, depressed, Depressed tip of nose, Nasal tip, recessed, Caved in nasal tip, Nasal tip, retruded, Flat nasal tip, Flattened nasal tip, Retruded tip of nose, Depressed nasal tip	
c339	HP Ontology	HP:0000444	Convex nasal ridge	Convex nasal dorsum, Hooked nose, Beaklike protrusion, Beaked nose, Convex dorsum of nose, Polly beak nasal deformity	
c340	HP Ontology	HP:0000445	Wide nose	Wide nose, Broad nose, Increased width of nose, Increased nasal width, Increased breadth of nose, Increased nasal breadth	
c341	HP Ontology	HP:0000446	Narrow nasal bridge	Narrow bridge of nose, Narrow nasal root, Nasal bridge, thin, Narrow nasal bridge, Nasal Bridge, Narrow	
c342	HP Ontology	HP:0000447	Pear-shaped nose	Pear-shaped nose	
c343	HP Ontology	HP:0000448	Prominent nose	Disproportionately large nose, Increased nasal size, Large nose, Increased size of nose, Big nose, Pronounced nose, Prominent nose	
c344	HP Ontology	HP:0000451	Triangular nasal tip	Triangular nasal tip, Triangular shaped tip of nose	
c345	HP Ontology	HP:0000452	Choanal stenosis	Coanal stenosis, Narrowing of the rear opening of the nasal cavity	
c346	HP Ontology	HP:0000453	Choanal atresia	Blockage of the rear opening of the nasal cavity	
c347	HP Ontology	HP:0000454	Flared nostrils	Flared nasal alae, Flared nostrils	
c348	HP Ontology	HP:0000455	Broad nasal tip	Increased width of tip of nose, Broad, upturned nose, Increased width of nasal tip, Increased breadth of tip of nose, Nasal tip, wide, Broad nasal tip, Wide tip of nose, Nasal tip, broad, Increased breadth of nasal tip, Broad tip of nose	
c349	HP Ontology	HP:0000456	Bifid nasal tip	Cleft nasal tip, Bifid tip of nose	
c350	HP Ontology	HP:0000457	Depressed nasal ridge	Depressed nasal dorsum, Retruded dorsum of nose, Recessed nasal dorsum, Retruded nasal dorsum, Flat nose, Flat nasal dorsum, Flat dorsum of nose, Depressed dorsum of nose, Recessed dorsum of nose, Recessed nasal ridge, Retruded nasal ridge	
c351	HP Ontology	HP:0000458	Anosmia	Lost smell, Loss of smell	
c352	HP Ontology	HP:0000460	Narrow nose	Narrow nose, Thin nose, Decreased nasal breadth, Decreased nasal width	
